Relativzeit;Datum;Absolutzeit;MACHINE_OK_XB1.190_XR;CODE_REQ_XB1.190_XR;XRAY_READY_XB1.190_XR;SPEED_OK_XB1.190_XR;SPARE_I80.4_XB1.190_XR;POWER_ON_XB1.190_XR;REPAIR_SWITCH_XB1.190_XR;SERVICE_MODE_XB1.190_XR;TRANSIT_MODE_XB1.190_XR;NO_SCAN_ACT_XB1.190_XR;LS3_XB1.190_XR;SPARE_I81.3_XB1.190_XR;ES_RESET_XB1.190_XR;SPARE_I81.5_XB1.190_XR;SPARE_I81.6_XB1.190_XR;SPARE_I81.7_XB1.190_XR;LS0_XB1.190_XR;LS1_XB1.190_XR;SPARE_I82.2_XB1.190_XR;SPARE_I82.3_XB1.190_XR;LS4_XB1.190_XR;SPARE_I82.5_XB1.190_XR;SPARE_I82.6_XB1.190_XR;XB1.190_ESB11-15;IB 512;IB 513;IB 514;IB 515;IB 516;IB 517;IB 518;IB 519;IB 520;IB 521;IB 522;IB 523;IB 524;IB 525;IB 526;IB 527;IB 528;IB 529;IB 530;IB 531;QB 512;QB 513;QB 514;QB 515;QB 516;QB 517;QB 518;QB 519;QB 520;QB 521;QB 522;QB 523;QB 524;QB 525;SEND_BUFFER[2];SEND_BUFFER[3];SEND_BUFFER[4];SEND_BUFFER[5];SEND_BUFFER[6];SEND_BUFFER[7];SEND_BUFFER[8];SEND_BUFFER[9];SEND_BUFFER[10];SEND_BUFFER[11];SEND_BUFFER[12];SEND_BUFFER[13];SEND_BUFFER[14];RCV_BUFFER.SCR_RES.ID_AC[1];RCV_BUFFER.SCR_RES.ID_AC[2];RCV_BUFFER.SCR_RES.ID_AC[3];RCV_BUFFER.SCR_RES.ID_AC[4];RCV_BUFFER.SCR_RES.ID_AC[5];RCV_BUFFER.SCR_RES.ID_AC[6];RCV_BUFFER.SCR_RES.ID_AC[7];RCV_BUFFER.SCR_RES.ID_AC[8];RCV_BUFFER.SCR_RES.ID_AC[9];RCV_BUFFER.SCR_RES.ID_AC[10];RCV_BUFFER.SCR_RES.ID_AC[11];RCV_BUFFER.SCR_RES.ID_AC[12];RCV_BUFFER.SCR_RES.HIGH_RISK_C;RCV_BUFFER.SCR_RES.SPARE_1_C;RCV_BUFFER.SCR_RES.RESULT_AC[1];RCV_BUFFER.SCR_RES.RESULT_AC[2];RCV_BUFFER.SCR_RES.RESULT_AC[3];RCV_BUFFER.SCR_RES.RESULT_AC[4];RCV_BUFFER.SCR_RES.RESULT_AC[5];RCV_BUFFER.SCR_RES.RESULT_AC[6];SEND_BUFFER[1];IB 532;QB 526;QB 527;QB 528;Trigger;Fehler
90989072;26.03.2020;17:26:43.072;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;57;56;32;32;72;32;49;65;50;65;32;32;48;65;0;0;0;0;0
90989105;26.03.2020;17:26:43.105;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91012796;26.03.2020;17:27:06.796;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91012829;26.03.2020;17:27:06.829;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91012898;26.03.2020;17:27:06.898;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91013807;26.03.2020;17:27:07.807;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91014144;26.03.2020;17:27:08.144;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91014178;26.03.2020;17:27:08.178;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91014296;26.03.2020;17:27:08.296;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91014964;26.03.2020;17:27:08.964;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91015039;26.03.2020;17:27:09.039;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;17;0;14;48;57;53;48;52;49;56;52;57;57;32;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91015107;26.03.2020;17:27:09.107;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;52;57;57;32;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91015210;26.03.2020;17:27:09.210;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;52;57;57;32;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91019434;26.03.2020;17:27:13.434;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;52;57;57;32;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91020375;26.03.2020;17:27:14.375;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;52;57;57;32;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91021186;26.03.2020;17:27:15.186;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;52;57;57;32;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91021305;26.03.2020;17:27:15.305;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;57;53;48;52;49;56;52;57;56;32;32;72;32;49;65;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;32;32;32;32;48;65;0;0;0;0;0
91021337;26.03.2020;17:27:15.337;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91021764;26.03.2020;17:27:15.764;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91022663;26.03.2020;17:27:16.663;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91027321;26.03.2020;17:27:21.321;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91027362;26.03.2020;17:27:21.362;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91071476;26.03.2020;17:28:05.476;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91080460;26.03.2020;17:28:14.460;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91092726;26.03.2020;17:28:26.726;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91092830;26.03.2020;17:28:26.830;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91093739;26.03.2020;17:28:27.739;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91094075;26.03.2020;17:28:28.075;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91094751;26.03.2020;17:28:28.751;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;52;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91094784;26.03.2020;17:28:28.784;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91094819;26.03.2020;17:28:28.819;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;16;0;14;48;57;53;48;52;49;56;52;57;57;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91094853;26.03.2020;17:28:28.853;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;17;0;14;68;48;48;48;48;52;55;57;56;49;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91094889;26.03.2020;17:28:28.889;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;113;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;17;0;14;68;48;48;48;48;52;55;57;56;49;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91094924;26.03.2020;17:28:28.924;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;0;0;14;68;48;48;48;48;52;55;57;56;49;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91095168;26.03.2020;17:28:29.168;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;0;0;14;68;48;48;48;48;52;55;57;56;49;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91099283;26.03.2020;17:28:33.283;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;0;0;14;68;48;48;48;48;52;55;57;56;49;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91100330;26.03.2020;17:28:34.330;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;0;0;14;68;48;48;48;48;52;55;57;56;49;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91101112;26.03.2020;17:28:35.112;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;0;0;14;68;48;48;48;48;52;55;57;56;49;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91101607;26.03.2020;17:28:35.607;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;65;50;0;0;14;68;48;48;48;48;52;55;57;56;49;32;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;32;72;32;0;0
91102274;26.03.2020;17:28:36.274;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;57;53;48;52;49;56;52;57;57;32;32;72;32;49;82;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;32;32;32;32;68;65;0;0;0;0;0
91102307;26.03.2020;17:28:36.307;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91102596;26.03.2020;17:28:36.596;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91107875;26.03.2020;17:28:41.875;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;65;32;32;68;65;0;0;0;0;0
91107907;26.03.2020;17:28:41.907;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91151459;26.03.2020;17:29:25.459;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91310457;26.03.2020;17:32:04.457;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91315178;26.03.2020;17:32:09.178;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91321857;26.03.2020;17:32:15.857;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91322263;26.03.2020;17:32:16.263;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91322375;26.03.2020;17:32:16.375;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91323307;26.03.2020;17:32:17.307;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91323638;26.03.2020;17:32:17.638;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;68;65;0;0;0;0;0
91324327;26.03.2020;17:32:18.327;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;68;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;53;48;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
91324395;26.03.2020;17:32:18.395;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;17;0;14;48;57;53;48;52;49;56;53;48;49;32;57;53;48;52;49;56;53;48;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91324469;26.03.2020;17:32:18.469;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;113;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;17;0;14;48;57;53;48;52;49;56;53;48;49;32;57;53;48;52;49;56;53;48;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91324504;26.03.2020;17:32:18.504;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;0;0;14;48;57;53;48;52;49;56;53;48;49;32;57;53;48;52;49;56;53;48;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91324694;26.03.2020;17:32:18.694;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;0;0;14;48;57;53;48;52;49;56;53;48;49;32;57;53;48;52;49;56;53;48;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
91328801;26.03.2020;17:32:22.801;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;48;48;48;48;52;55;57;56;49;32;32;72;32;49;82;50;0;0;14;48;57;53;48;52;49;56;53;48;49;32;57;53;48;52;49;56;53;48;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
